rxn_id,rxn_smiles,solvent,temp,G_act,G_r
2032,[C:13]([O:14][C:15](=[O:16])[C-:17]([c:18]1[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]1[H:37])[N+:24]([C:25]([H:38])([H:39])[H:40])=[C:26]([C:27]([C:28]([H:42])([H:43])[H:44])=[O:29])[H:41])([H:30])([H:31])[H:32].[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:8]2([H:49])[C:9]([H:50])=[C:10]([H:51])[C:11]1([H:52])[O:12]2)[H:48])([H:45])([H:46])[H:47]>>[C:1]([N:2]([C:3](=[O:4])[C:5]12[C:6]([F:7])([C:8]3([H:49])[C:9]([H:50])=[C:10]([H:51])[C:11]1([H:52])[O:12]3)[C:26]([C:27]([C:28]([H:42])([H:43])[H:44])=[O:29])([H:41])[N:24]([C:25]([H:38])([H:39])[H:40])[C:17]2([C:15]([O:14][C:13]([H:30])([H:31])[H:32])=[O:16])[c:18]1[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]1[H:37])[H:48])([H:45])([H:46])[H:47],water,298.15,19.14146375834821,-32.49024180004456
2033,[C:13]([O:14][C:15](=[O:16])[C-:17]([c:18]1[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]1[H:37])[N+:24]([C:25]([H:38])([H:39])[H:40])=[C:26]([C:27]([C:28]([H:42])([H:43])[H:44])=[O:29])[H:41])([H:30])([H:31])[H:32].[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:8]2([H:49])[C:9]([H:50])=[C:10]([H:51])[C:11]1([H:52])[O:12]2)[H:48])([H:45])([H:46])[H:47]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:8]2([H:49])[C:9]3([H:50])[C:10]([H:51])([C:11]1([H:52])[O:12]2)[C:17]([C:15]([O:14][C:13]([H:30])([H:31])[H:32])=[O:16])([c:18]1[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]1[H:37])[N:24]([C:25]([H:38])([H:39])[H:40])[C:26]3([C:27]([C:28]([H:42])([H:43])[H:44])=[O:29])[H:41])[H:48])([H:45])([H:46])[H:47],water,298.15,22.15722032654065,-40.113749312773386
2035,[C:13]([O:14][C:15](=[O:16])[C-:17]([c:18]1[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]1[H:37])[N+:24]([C:25]([H:38])([H:39])[H:40])=[C:26]([C:27]([C:28]([H:42])([H:43])[H:44])=[O:29])[H:41])([H:30])([H:31])[H:32].[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:8]2([H:49])[C:9]([H:50])=[C:10]([H:51])[C:11]1([H:52])[O:12]2)[H:48])([H:45])([H:46])[H:47]>>[C:1]([N:2]([C:3](=[O:4])[C:5]12[C:6]([F:7])([C:8]3([H:49])[C:9]([H:50])=[C:10]([H:51])[C:11]1([H:52])[O:12]3)[C:17]([C:15]([O:14][C:13]([H:30])([H:31])[H:32])=[O:16])([c:18]1[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]1[H:37])[N:24]([C:25]([H:38])([H:39])[H:40])[C:26]2([C:27]([C:28]([H:42])([H:43])[H:44])=[O:29])[H:41])[H:48])([H:45])([H:46])[H:47],water,298.15,35.57592660619585,-27.893847121361283
2037,[C:14]([N:15]([C:16](=[O:17])[C-:18]([N+:19]#[C:20][C:21](=[O:22])[O:23][C:24]([H:33])([H:34])[H:35])[C:25](=[O:26])[N:27]([C:28]([H:37])([H:38])[H:39])[H:36])[H:32])([H:29])([H:30])[H:31].[C:1]([O:2][C:3]1([O:4][C:5]([H:43])([H:44])[H:45])[C:6]#[C:7][C:8]([C:9]([H:47])([H:48])[H:49])([H:46])[C:10]([H:50])([H:51])[C:11]([H:52])([H:53])[C:12]([H:54])([H:55])[C:13]1([H:56])[H:57])([H:40])([H:41])[H:42]>>[C:1]([O:2][C:3]1([O:4][C:5]([H:43])([H:44])[H:45])[C:6]2=[C:7]([C:8]([C:9]([H:47])([H:48])[H:49])([H:46])[C:10]([H:50])([H:51])[C:11]([H:52])([H:53])[C:12]([H:54])([H:55])[C:13]1([H:56])[H:57])[C:20]([C:21](=[O:22])[O:23][C:24]([H:33])([H:34])[H:35])=[N:19][C:18]2([C:16]([N:15]([C:14]([H:29])([H:30])[H:31])[H:32])=[O:17])[C:25](=[O:26])[N:27]([C:28]([H:37])([H:38])[H:39])[H:36])([H:40])([H:41])[H:42],water,298.15,14.411545459979838,-67.26681382006447
2038,[C:18]([O:19][C:20](=[O:21])[C:22]([C:23](=[O:24])[O:25][C:26]([H:33])([H:34])[H:35])=[N+:27]([C:28]([H:36])([H:37])[H:38])[N-:29][H:39])([H:30])([H:31])[H:32].[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([c:7]2[c:8]([H:44])[c:9]([H:45])[c:10]([H:46])[c:11]([H:47])[c:12]2[H:48])[C:13]2([H:49])[C:14]([H:50])=[C:15]([H:51])[C:16]1([H:52])[O:17]2)[H:43])([H:40])([H:41])[H:42]>>[C:1]([N:2]([C:3](=[O:4])[C:5]12[C:6]([c:7]3[c:8]([H:44])[c:9]([H:45])[c:10]([H:46])[c:11]([H:47])[c:12]3[H:48])([C:13]3([H:49])[C:14]([H:50])=[C:15]([H:51])[C:16]1([H:52])[O:17]3)[C:22]([C:20]([O:19][C:18]([H:30])([H:31])[H:32])=[O:21])([C:23](=[O:24])[O:25][C:26]([H:33])([H:34])[H:35])[N:27]([C:28]([H:36])([H:37])[H:38])[N:29]2[H:39])[H:43])([H:40])([H:41])[H:42],water,298.15,18.94551190479604,-15.111301582095717
2039,[C:18]([O:19][C:20](=[O:21])[C:22]([C:23](=[O:24])[O:25][C:26]([H:33])([H:34])[H:35])=[N+:27]([C:28]([H:36])([H:37])[H:38])[N-:29][H:39])([H:30])([H:31])[H:32].[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([c:7]2[c:8]([H:44])[c:9]([H:45])[c:10]([H:46])[c:11]([H:47])[c:12]2[H:48])[C:13]2([H:49])[C:14]([H:50])=[C:15]([H:51])[C:16]1([H:52])[O:17]2)[H:43])([H:40])([H:41])[H:42]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([c:7]2[c:8]([H:44])[c:9]([H:45])[c:10]([H:46])[c:11]([H:47])[c:12]2[H:48])[C:13]2([H:49])[C:14]3([H:50])[C:15]([H:51])([C:16]1([H:52])[O:17]2)[C:22]([C:20]([O:19][C:18]([H:30])([H:31])[H:32])=[O:21])([C:23](=[O:24])[O:25][C:26]([H:33])([H:34])[H:35])[N:27]([C:28]([H:36])([H:37])[H:38])[N:29]3[H:39])[H:43])([H:40])([H:41])[H:42],water,298.15,24.659163413296135,-31.99477634678092
2040,[C:18]([O:19][C:20](=[O:21])[C:22]([C:23](=[O:24])[O:25][C:26]([H:33])([H:34])[H:35])=[N+:27]([C:28]([H:36])([H:37])[H:38])[N-:29][H:39])([H:30])([H:31])[H:32].[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([c:7]2[c:8]([H:44])[c:9]([H:45])[c:10]([H:46])[c:11]([H:47])[c:12]2[H:48])[C:13]2([H:49])[C:14]([H:50])=[C:15]([H:51])[C:16]1([H:52])[O:17]2)[H:43])([H:40])([H:41])[H:42]>>[C:1]([N:2]([C:3](=[O:4])[C:5]12[C:6]([c:7]3[c:8]([H:44])[c:9]([H:45])[c:10]([H:46])[c:11]([H:47])[c:12]3[H:48])([C:13]3([H:49])[C:14]([H:50])=[C:15]([H:51])[C:16]1([H:52])[O:17]3)[N:29]([H:39])[N:27]([C:28]([H:36])([H:37])[H:38])[C:22]2([C:20]([O:19][C:18]([H:30])([H:31])[H:32])=[O:21])[C:23](=[O:24])[O:25][C:26]([H:33])([H:34])[H:35])[H:43])([H:40])([H:41])[H:42],water,298.15,33.57795532541195,-13.346086995633335
2041,[C:18]([O:19][C:20](=[O:21])[C:22]([C:23](=[O:24])[O:25][C:26]([H:33])([H:34])[H:35])=[N+:27]([C:28]([H:36])([H:37])[H:38])[N-:29][H:39])([H:30])([H:31])[H:32].[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([c:7]2[c:8]([H:44])[c:9]([H:45])[c:10]([H:46])[c:11]([H:47])[c:12]2[H:48])[C:13]2([H:49])[C:14]([H:50])=[C:15]([H:51])[C:16]1([H:52])[O:17]2)[H:43])([H:40])([H:41])[H:42]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([c:7]2[c:8]([H:44])[c:9]([H:45])[c:10]([H:46])[c:11]([H:47])[c:12]2[H:48])[C:13]2([H:49])[C:14]3([H:50])[C:15]([H:51])([C:16]1([H:52])[O:17]2)[N:29]([H:39])[N:27]([C:28]([H:36])([H:37])[H:38])[C:22]3([C:20]([O:19][C:18]([H:30])([H:31])[H:32])=[O:21])[C:23](=[O:24])[O:25][C:26]([H:33])([H:34])[H:35])[H:43])([H:40])([H:41])[H:42],water,298.15,25.47607498127397,-31.91945735978217
2042,[C:18](=[N+:19]([C-:20]([C:21](=[O:22])[N:23]([C:24]([H:33])([H:34])[H:35])[H:32])[C:25](=[O:26])[N:27]([C:28]([H:37])([H:38])[H:39])[H:36])[H:31])([H:29])[H:30].[C:1]([N:2]([C:3](=[O:4])[C:5]([C:6]([C:7]([H:44])([H:45])[H:46])=[O:8])=[C:9]([C:10](=[O:11])[N:12]([C:13]([H:48])([H:49])[H:50])[H:47])[C:14](=[O:15])[N:16]([C:17]([H:52])([H:53])[H:54])[H:51])[H:43])([H:40])([H:41])[H:42]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1([C:6]([C:7]([H:44])([H:45])[H:46])=[O:8])[C:9]([C:10](=[O:11])[N:12]([C:13]([H:48])([H:49])[H:50])[H:47])([C:14](=[O:15])[N:16]([C:17]([H:52])([H:53])[H:54])[H:51])[C:18]([H:29])([H:30])[N:19]([H:31])[C:20]1([C:21](=[O:22])[N:23]([C:24]([H:33])([H:34])[H:35])[H:32])[C:25](=[O:26])[N:27]([C:28]([H:37])([H:38])[H:39])[H:36])[H:43])([H:40])([H:41])[H:42],water,298.15,12.284147245603007,-19.772532960543533
2043,[C:18](=[N+:19]([C-:20]([C:21](=[O:22])[N:23]([C:24]([H:33])([H:34])[H:35])[H:32])[C:25](=[O:26])[N:27]([C:28]([H:37])([H:38])[H:39])[H:36])[H:31])([H:29])[H:30].[C:1]([N:2]([C:3](=[O:4])[C:5]([C:6]([C:7]([H:44])([H:45])[H:46])=[O:8])=[C:9]([C:10](=[O:11])[N:12]([C:13]([H:48])([H:49])[H:50])[H:47])[C:14](=[O:15])[N:16]([C:17]([H:52])([H:53])[H:54])[H:51])[H:43])([H:40])([H:41])[H:42]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1([C:6]([C:7]([H:44])([H:45])[H:46])=[O:8])[C:9]([C:10](=[O:11])[N:12]([C:13]([H:48])([H:49])[H:50])[H:47])([C:14](=[O:15])[N:16]([C:17]([H:52])([H:53])[H:54])[H:51])[C:20]([C:21](=[O:22])[N:23]([C:24]([H:33])([H:34])[H:35])[H:32])([C:25](=[O:26])[N:27]([C:28]([H:37])([H:38])[H:39])[H:36])[N:19]([H:31])[C:18]1([H:29])[H:30])[H:43])([H:40])([H:41])[H:42],water,298.15,22.73813860733291,-12.261354333037572
2046,[C:18]([N:19]([C:20](=[O:21])[N-:22][N+:23]#[C:24][C:25](=[O:26])[O:27][C:28]([H:33])([H:34])[H:35])[H:32])([H:29])([H:30])[H:31].[C:1]([O:2][C:3](=[O:4])[C:5]1([F:6])[C:7]#[C:8][C:9]([O:10][C:11]([H:39])([H:40])[H:41])([O:12][C:13]([H:42])([H:43])[H:44])[C:14]([H:45])([H:46])[C:15]([H:47])([H:48])[C:16]([H:49])([H:50])[C:17]1([H:51])[H:52])([H:36])([H:37])[H:38]>>[C:1]([O:2][C:3](=[O:4])[C:5]1([F:6])[c:7]2[c:8]([c:24]([C:25](=[O:26])[O:27][C:28]([H:33])([H:34])[H:35])[n:23][n:22]2[C:20]([N:19]([C:18]([H:29])([H:30])[H:31])[H:32])=[O:21])[C:9]([O:10][C:11]([H:39])([H:40])[H:41])([O:12][C:13]([H:42])([H:43])[H:44])[C:14]([H:45])([H:46])[C:15]([H:47])([H:48])[C:16]([H:49])([H:50])[C:17]1([H:51])[H:52])([H:36])([H:37])[H:38],water,298.15,11.259878677061469,-87.64338249123881
2047,[C:18]([N:19]([C:20](=[O:21])[N-:22][N+:23]#[C:24][C:25](=[O:26])[O:27][C:28]([H:33])([H:34])[H:35])[H:32])([H:29])([H:30])[H:31].[C:1]([O:2][C:3](=[O:4])[C:5]1([F:6])[C:7]#[C:8][C:9]([O:10][C:11]([H:39])([H:40])[H:41])([O:12][C:13]([H:42])([H:43])[H:44])[C:14]([H:45])([H:46])[C:15]([H:47])([H:48])[C:16]([H:49])([H:50])[C:17]1([H:51])[H:52])([H:36])([H:37])[H:38]>>[C:1]([O:2][C:3](=[O:4])[C:5]1([F:6])[c:7]2[c:8]([n:22]([C:20]([N:19]([C:18]([H:29])([H:30])[H:31])[H:32])=[O:21])[n:23][c:24]2[C:25](=[O:26])[O:27][C:28]([H:33])([H:34])[H:35])[C:9]([O:10][C:11]([H:39])([H:40])[H:41])([O:12][C:13]([H:42])([H:43])[H:44])[C:14]([H:45])([H:46])[C:15]([H:47])([H:48])[C:16]([H:49])([H:50])[C:17]1([H:51])[H:52])([H:36])([H:37])[H:38],water,298.15,12.923544443739546,-85.97384285754751
2048,[C:13]([O:14][C:15](=[O:16])[C-:17]([N+:18]#[C:19][C:20]([C:21]([H:32])([H:33])[H:34])=[O:22])[c:23]1[c:24]([H:35])[c:25]([H:36])[c:26]([H:37])[c:27]([H:38])[c:28]1[H:39])([H:29])([H:30])[H:31].[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([Cl:7])[C:8]2([H:40])[C:9]([H:41])=[C:10]([H:42])[C:11]1([H:43])[O:12]2>>[F:1][C:2]([F:3])([F:4])[C:5]12[C:6]([Cl:7])([C:8]3([H:40])[C:9]([H:41])=[C:10]([H:42])[C:11]1([H:43])[O:12]3)[C:19]([C:20]([C:21]([H:32])([H:33])[H:34])=[O:22])=[N:18][C:17]2([C:15]([O:14][C:13]([H:29])([H:30])[H:31])=[O:16])[c:23]1[c:24]([H:35])[c:25]([H:36])[c:26]([H:37])[c:27]([H:38])[c:28]1[H:39],water,298.15,18.100358529612844,-37.27638290164188
2049,[C:13]([O:14][C:15](=[O:16])[C-:17]([N+:18]#[C:19][C:20]([C:21]([H:32])([H:33])[H:34])=[O:22])[c:23]1[c:24]([H:35])[c:25]([H:36])[c:26]([H:37])[c:27]([H:38])[c:28]1[H:39])([H:29])([H:30])[H:31].[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([Cl:7])[C:8]2([H:40])[C:9]([H:41])=[C:10]([H:42])[C:11]1([H:43])[O:12]2>>[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([Cl:7])[C:8]2([H:40])[C:9]3([H:41])[C:10]([H:42])([C:11]1([H:43])[O:12]2)[C:19]([C:20]([C:21]([H:32])([H:33])[H:34])=[O:22])=[N:18][C:17]3([C:15]([O:14][C:13]([H:29])([H:30])[H:31])=[O:16])[c:23]1[c:24]([H:35])[c:25]([H:36])[c:26]([H:37])[c:27]([H:38])[c:28]1[H:39],water,298.15,14.633237269918936,-49.913393927515536
2050,[C:13]([O:14][C:15](=[O:16])[C-:17]([N+:18]#[C:19][C:20]([C:21]([H:32])([H:33])[H:34])=[O:22])[c:23]1[c:24]([H:35])[c:25]([H:36])[c:26]([H:37])[c:27]([H:38])[c:28]1[H:39])([H:29])([H:30])[H:31].[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([Cl:7])[C:8]2([H:40])[C:9]([H:41])=[C:10]([H:42])[C:11]1([H:43])[O:12]2>>[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([Cl:7])[C:8]2([H:40])[C:9]3([H:41])[C:10]([H:42])([C:11]1([H:43])[O:12]2)[C:17]([C:15]([O:14][C:13]([H:29])([H:30])[H:31])=[O:16])([c:23]1[c:24]([H:35])[c:25]([H:36])[c:26]([H:37])[c:27]([H:38])[c:28]1[H:39])[N:18]=[C:19]3[C:20]([C:21]([H:32])([H:33])[H:34])=[O:22],water,298.15,11.811480978506385,-52.3761877180301
2051,[C:13]([O:14][C:15](=[O:16])[C-:17]([N+:18]#[C:19][C:20]([C:21]([H:32])([H:33])[H:34])=[O:22])[c:23]1[c:24]([H:35])[c:25]([H:36])[c:26]([H:37])[c:27]([H:38])[c:28]1[H:39])([H:29])([H:30])[H:31].[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([Cl:7])[C:8]2([H:40])[C:9]([H:41])=[C:10]([H:42])[C:11]1([H:43])[O:12]2>>[F:1][C:2]([F:3])([F:4])[C:5]12[C:6]([Cl:7])([C:8]3([H:40])[C:9]([H:41])=[C:10]([H:42])[C:11]1([H:43])[O:12]3)[C:17]([C:15]([O:14][C:13]([H:29])([H:30])[H:31])=[O:16])([c:23]1[c:24]([H:35])[c:25]([H:36])[c:26]([H:37])[c:27]([H:38])[c:28]1[H:39])[N:18]=[C:19]2[C:20]([C:21]([H:32])([H:33])[H:34])=[O:22],water,298.15,18.02731256663255,-40.33043239163607
2052,[C:1]([N:2]([C:3](=[O:4])[C:5]([C:6](=[O:7])[N:8]([C:9]([H:35])([H:36])[H:37])[H:34])=[C:10]([C:11](=[O:12])[N:13]([C:14]([H:39])([H:40])[H:41])[H:38])[c:15]1[c:16]([H:42])[c:17]([H:43])[c:18]([H:44])[c:19]([H:45])[c:20]1[H:46])[H:33])([H:30])([H:31])[H:32].[C:21]([C:22](=[O:23])[C:24]([C:25]#[N:26])=[N+:27]([C:28]([H:50])([H:51])[H:52])[O-:29])([H:47])([H:48])[H:49]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1([C:6](=[O:7])[N:8]([C:9]([H:35])([H:36])[H:37])[H:34])[C:10]([C:11](=[O:12])[N:13]([C:14]([H:39])([H:40])[H:41])[H:38])([c:15]2[c:16]([H:42])[c:17]([H:43])[c:18]([H:44])[c:19]([H:45])[c:20]2[H:46])[O:29][N:27]([C:28]([H:50])([H:51])[H:52])[C:24]1([C:22]([C:21]([H:47])([H:48])[H:49])=[O:23])[C:25]#[N:26])[H:33])([H:30])([H:31])[H:32],water,298.15,40.4952367011979,17.191171806541238
2053,[C:1]([N:2]([C:3](=[O:4])[C:5]([C:6](=[O:7])[N:8]([C:9]([H:35])([H:36])[H:37])[H:34])=[C:10]([C:11](=[O:12])[N:13]([C:14]([H:39])([H:40])[H:41])[H:38])[c:15]1[c:16]([H:42])[c:17]([H:43])[c:18]([H:44])[c:19]([H:45])[c:20]1[H:46])[H:33])([H:30])([H:31])[H:32].[C:21]([C:22](=[O:23])[C:24]([C:25]#[N:26])=[N+:27]([C:28]([H:50])([H:51])[H:52])[O-:29])([H:47])([H:48])[H:49]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1([C:6](=[O:7])[N:8]([C:9]([H:35])([H:36])[H:37])[H:34])[C:10]([C:11](=[O:12])[N:13]([C:14]([H:39])([H:40])[H:41])[H:38])([c:15]2[c:16]([H:42])[c:17]([H:43])[c:18]([H:44])[c:19]([H:45])[c:20]2[H:46])[C:24]([C:22]([C:21]([H:47])([H:48])[H:49])=[O:23])([C:25]#[N:26])[N:27]([C:28]([H:50])([H:51])[H:52])[O:29]1)[H:33])([H:30])([H:31])[H:32],water,298.15,42.08011533646975,15.278501378604776
2054,[C:13]([N:14]([C:15](=[O:16])[C:17]([C:18]([H:34])([H:35])[H:36])=[N+:19]([C:20]([H:37])([H:38])[H:39])[C-:21]([C:22](=[O:23])[N:24]([C:25]([H:41])([H:42])[H:43])[H:40])[C:26](=[O:27])[O:28][C:29]([H:44])([H:45])[H:46])[H:33])([H:30])([H:31])[H:32].[C:1]([O:2][C:3](=[O:4])[C:5]#[C:6][c:7]1[c:8]([H:50])[c:9]([H:51])[c:10]([H:52])[c:11]([H:53])[c:12]1[H:54])([H:47])([H:48])[H:49]>>[C:1]([O:2][C:3](=[O:4])[C:5]1=[C:6]([c:7]2[c:8]([H:50])[c:9]([H:51])[c:10]([H:52])[c:11]([H:53])[c:12]2[H:54])[C:17]([C:15]([N:14]([C:13]([H:30])([H:31])[H:32])[H:33])=[O:16])([C:18]([H:34])([H:35])[H:36])[N:19]([C:20]([H:37])([H:38])[H:39])[C:21]1([C:22](=[O:23])[N:24]([C:25]([H:41])([H:42])[H:43])[H:40])[C:26](=[O:27])[O:28][C:29]([H:44])([H:45])[H:46])([H:47])([H:48])[H:49],water,298.15,31.41441406546317,-41.46766783358538
2055,[C:13]([N:14]([C:15](=[O:16])[C:17]([C:18]([H:34])([H:35])[H:36])=[N+:19]([C:20]([H:37])([H:38])[H:39])[C-:21]([C:22](=[O:23])[N:24]([C:25]([H:41])([H:42])[H:43])[H:40])[C:26](=[O:27])[O:28][C:29]([H:44])([H:45])[H:46])[H:33])([H:30])([H:31])[H:32].[C:1]([O:2][C:3](=[O:4])[C:5]#[C:6][c:7]1[c:8]([H:50])[c:9]([H:51])[c:10]([H:52])[c:11]([H:53])[c:12]1[H:54])([H:47])([H:48])[H:49]>>[C:1]([O:2][C:3](=[O:4])[C:5]1=[C:6]([c:7]2[c:8]([H:50])[c:9]([H:51])[c:10]([H:52])[c:11]([H:53])[c:12]2[H:54])[C:21]([C:22](=[O:23])[N:24]([C:25]([H:41])([H:42])[H:43])[H:40])([C:26](=[O:27])[O:28][C:29]([H:44])([H:45])[H:46])[N:19]([C:20]([H:37])([H:38])[H:39])[C:17]1([C:15]([N:14]([C:13]([H:30])([H:31])[H:32])[H:33])=[O:16])[C:18]([H:34])([H:35])[H:36])([H:47])([H:48])[H:49],water,298.15,29.79077277928361,-34.396102273835844
2056,[C:17](=[N+:18]([C:19]([H:24])([H:25])[H:26])[N-:20][C:21]([H:27])([H:28])[H:29])([H:22])[H:23].[C:1]([O:2][C:3](=[O:4])[C:5]1([O:6][C:7]([H:33])([H:34])[H:35])[C:8]#[C:9][C:10]([Br:11])([Br:12])[C:13]([H:36])([H:37])[C:14]([H:38])([H:39])[C:15]([H:40])([H:41])[C:16]1([H:42])[H:43])([H:30])([H:31])[H:32]>>[C:1]([O:2][C:3](=[O:4])[C:5]1([O:6][C:7]([H:33])([H:34])[H:35])[C:8]2=[C:9]([C:10]([Br:11])([Br:12])[C:13]([H:36])([H:37])[C:14]([H:38])([H:39])[C:15]([H:40])([H:41])[C:16]1([H:42])[H:43])[N:20]([C:21]([H:27])([H:28])[H:29])[N:18]([C:19]([H:24])([H:25])[H:26])[C:17]2([H:22])[H:23])([H:30])([H:31])[H:32],water,298.15,18.031671125724653,-38.35981717582927
2057,[C:17](=[N+:18]([C:19]([H:24])([H:25])[H:26])[N-:20][C:21]([H:27])([H:28])[H:29])([H:22])[H:23].[C:1]([O:2][C:3](=[O:4])[C:5]1([O:6][C:7]([H:33])([H:34])[H:35])[C:8]#[C:9][C:10]([Br:11])([Br:12])[C:13]([H:36])([H:37])[C:14]([H:38])([H:39])[C:15]([H:40])([H:41])[C:16]1([H:42])[H:43])([H:30])([H:31])[H:32]>>[C:1]([O:2][C:3](=[O:4])[C:5]1([O:6][C:7]([H:33])([H:34])[H:35])[C:8]2=[C:9]([C:10]([Br:11])([Br:12])[C:13]([H:36])([H:37])[C:14]([H:38])([H:39])[C:15]([H:40])([H:41])[C:16]1([H:42])[H:43])[C:17]([H:22])([H:23])[N:18]([C:19]([H:24])([H:25])[H:26])[N:20]2[C:21]([H:27])([H:28])[H:29])([H:30])([H:31])[H:32],water,298.15,14.232869185166884,-40.243167503844965
2058,[C:16]([C:17](=[O:18])[C:19]#[N+:20][C-:21]([C:22]([H:32])([H:33])[H:34])[c:23]1[c:24]([H:35])[c:25]([H:36])[c:26]([H:37])[c:27]([H:38])[c:28]1[H:39])([H:29])([H:30])[H:31].[C:1]([N:2]([C:3](=[O:4])[C:5]1([Cl:6])[C:7]#[C:8][C:9]([F:10])([F:11])[C:12]([H:44])([H:45])[C:13]([H:46])([H:47])[C:14]([H:48])([H:49])[C:15]1([H:50])[H:51])[H:43])([H:40])([H:41])[H:42]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1([Cl:6])[C:7]2=[C:8]([C:9]([F:10])([F:11])[C:12]([H:44])([H:45])[C:13]([H:46])([H:47])[C:14]([H:48])([H:49])[C:15]1([H:50])[H:51])[C:21]([C:22]([H:32])([H:33])[H:34])([c:23]1[c:24]([H:35])[c:25]([H:36])[c:26]([H:37])[c:27]([H:38])[c:28]1[H:39])[N:20]=[C:19]2[C:17]([C:16]([H:29])([H:30])[H:31])=[O:18])[H:43])([H:40])([H:41])[H:42],water,298.15,7.12525867232176,-65.05904623229621
2060,[C:1]([C:2]1([C:3]([H:29])([H:30])[H:31])[C:4]#[C:5][C:6]([Cl:7])([Br:8])[C:9]([H:32])([H:33])[C:10]([H:34])([H:35])[C:11]([H:36])([H:37])[C:12]1([H:38])[H:39])([H:26])([H:27])[H:28].[N:13]#[C:14][C:15]([C:16]#[N:17])=[N+:18]([C-:19]([c:20]1[c:21]([H:42])[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]1[H:46])[H:41])[H:40]>>[C:1]([C:2]1([C:3]([H:29])([H:30])[H:31])[C:4]2=[C:5]([C:6]([Cl:7])([Br:8])[C:9]([H:32])([H:33])[C:10]([H:34])([H:35])[C:11]([H:36])([H:37])[C:12]1([H:38])[H:39])[C:19]([c:20]1[c:21]([H:42])[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]1[H:46])([H:41])[N:18]([H:40])[C:15]2([C:14]#[N:13])[C:16]#[N:17])([H:26])([H:27])[H:28],water,298.15,19.86648965573757,-21.005223256146625
2061,[C:1]([C:2]1([C:3]([H:29])([H:30])[H:31])[C:4]#[C:5][C:6]([Cl:7])([Br:8])[C:9]([H:32])([H:33])[C:10]([H:34])([H:35])[C:11]([H:36])([H:37])[C:12]1([H:38])[H:39])([H:26])([H:27])[H:28].[N:13]#[C:14][C:15]([C:16]#[N:17])=[N+:18]([C-:19]([c:20]1[c:21]([H:42])[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]1[H:46])[H:41])[H:40]>>[C:1]([C:2]1([C:3]([H:29])([H:30])[H:31])[C:4]2=[C:5]([C:6]([Cl:7])([Br:8])[C:9]([H:32])([H:33])[C:10]([H:34])([H:35])[C:11]([H:36])([H:37])[C:12]1([H:38])[H:39])[C:15]([C:14]#[N:13])([C:16]#[N:17])[N:18]([H:40])[C:19]2([c:20]1[c:21]([H:42])[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]1[H:46])[H:41])([H:26])([H:27])[H:28],water,298.15,16.30317631130675,-24.10509066970427
