333,[Br-:14].[C:1]([C:2]([N+:9](=[O:10])[O-:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[F:13]>>[C:1]([C:2]([N+:9](=[O:10])[O-:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Br:14].[F-:13]
334,[C:1]([C:2]([N+:9](=[O:10])[O-:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:15].[F-:16]>>[C:1]([C:2]([N+:9](=[O:10])[O-:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:16].[Cl-:15]
335,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([H:3])([C:4]#[N:5])[Br:13].[Cl-:14]>>[Br-:13].[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([H:3])([C:4]#[N:5])[Cl:14]
336,[C:1]([C:2]([C:7]#[N:8])([N+:9](=[O:10])[O-:11])[H:14])([H:3])([N+:4](=[O:5])[O-:6])[F:12].[Cl-:13]>>[C:1]([C:2]([C:7]#[N:8])([N+:9](=[O:10])[O-:11])[H:14])([H:3])([N+:4](=[O:5])[O-:6])[Cl:13].[F-:12]
337,[Br-:13].[C:1]([C:2]([H:7])([C:8]([H:9])([H:10])[H:11])[H:14])([N+:3](=[O:4])[O-:5])([H:6])[Cl:12]>>[C:1]([C:2]([H:7])([C:8]([H:9])([H:10])[H:11])[H:14])([N+:3](=[O:4])[O-:5])([H:6])[Br:13].[Cl-:12]
338,[Br-:13].[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:12]>>[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([N:5]([H:6])[H:7])[Br:13].[F-:12]
339,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([N:3]([H:4])[H:5])([H:6])[Cl:14].[F-:15]>>[C:1](=[C:2]([C:7]([H:8])([H:9])[H:10])[N:11]([H:12])[H:13])([N:3]([H:4])[H:5])[H:6].[Cl-:14].[F:15][H:16]
340,[Br-:17].[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([N:13]([H:14])[H:15])[H:18])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:16]>>[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([N:13]([H:14])[H:15])[H:18])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:17].[F-:16]
341,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([H:3])([N+:4](=[O:5])[O-:6])[Br:14].[F-:15]>>[Br-:14].[C:1](=[C:2]([C:7]([H:8])([H:9])[H:10])[N:11]([H:12])[H:13])([H:3])[N+:4](=[O:5])[O-:6].[F:15][H:16]
342,[C:1]([C:2]([H:6])([C:7]([H:8])([H:9])[H:10])[H:13])([C:3]#[N:4])([H:5])[Br:11].[Cl-:12]>>[Br-:11].[C:1]([C:2]([H:6])([C:7]([H:8])([H:9])[H:10])[H:13])([C:3]#[N:4])([H:5])[Cl:12]
343,[Br-:15].[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([N:3]([H:4])[H:5])([H:6])[F:14]>>[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([N:3]([H:4])[H:5])([H:6])[Br:15].[F-:14]
344,[Br-:17].[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([N:3]([H:4])[H:5])([C:6]#[N:7])[F:16]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([N:3]([H:4])[H:5])([C:6]#[N:7])[Br:17].[F-:16]
345,[C:1]([C:2]([H:9])([H:10])[H:13])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Cl:11].[F-:12]>>[C:1]([C:2]([H:9])([H:10])[H:13])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[F:12].[Cl-:11]
346,[C:1]([C:2]([H:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:13].[Cl-:14]>>[C:1](=[C:2]([H:11])[H:12])([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10].[Cl-:13].[Cl:14][H:15]
347,[C:1]([C:2]([N+:9](=[O:10])[O-:11])([H:12])[H:15])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[Cl:13].[F-:14]>>[C:1]([C:2]([N+:9](=[O:10])[O-:11])([H:12])[H:15])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[F:14].[Cl-:13]
348,[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([N+:3](=[O:4])[O-:5])([H:6])[Br:14].[F-:15]>>[Br-:14].[C:1](=[C:2]([N:7]([H:8])[H:9])[C:10]([H:11])([H:12])[H:13])([N+:3](=[O:4])[O-:5])[H:6].[F:15][H:16]
349,[C:1]([C:2]([N:6]([H:7])[H:8])([C:9]([H:10])([H:11])[H:12])[H:15])([C:3]#[N:4])([H:5])[Cl:13].[F-:14]>>[C:1](=[C:2]([N:6]([H:7])[H:8])[C:9]([H:10])([H:11])[H:12])([C:3]#[N:4])[H:5].[Cl-:13].[F:14][H:15]
350,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:15].[Cl-:16]>>[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[N:12]([H:13])[H:14])([C:3]([H:4])([H:5])[H:6])[H:7].[Cl-:15].[Cl:16][H:17]
351,[C:1]([C:2]([H:10])([N:11]([H:12])[H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([N:7]([H:8])[H:9])[Cl:14].[F-:15]>>[C:1](=[C:2]([H:10])[N:11]([H:12])[H:13])([C:3]([H:4])([H:5])[H:6])[N:7]([H:8])[H:9].[Cl-:14].[F:15][H:16]
352,[C:1]([C:2]([N+:9](=[O:10])[O-:11])([C:12]#[N:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[F:14].[Cl-:15]>>[C:1]([C:2]([N+:9](=[O:10])[O-:11])([C:12]#[N:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:15].[F-:14]
353,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([C:3]#[N:4])([H:5])[F:13].[Cl-:14]>>[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([C:3]#[N:4])([H:5])[Cl:14].[F-:13]
354,[C:1]([C:2]([N+:8](=[O:9])[O-:10])([C:11]#[N:12])[H:15])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:13].[F-:14]>>[Br-:13].[C:1]([C:2]([N+:8](=[O:9])[O-:10])([C:11]#[N:12])[H:15])([H:3])([C:4]([H:5])([H:6])[H:7])[F:14]
355,[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]#[N:12])[H:15])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:13].[Cl-:14]>>[C:1](=[C:2]([N:8]([H:9])[H:10])[C:11]#[N:12])([C:3]#[N:4])[N:5]([H:6])[H:7].[Cl-:13].[Cl:14][H:15]
356,[C:1]([C:2]([C:8]#[N:9])([N:10]([H:11])[H:12])[H:15])([N:3]([H:4])[H:5])([C:6]#[N:7])[Br:13].[Cl-:14]>>[Br-:13].[C:1](=[C:2]([C:8]#[N:9])[N:10]([H:11])[H:12])([N:3]([H:4])[H:5])[C:6]#[N:7].[Cl:14][H:15]
357,[C:1]([C:2]([H:6])([H:7])[H:10])([C:3]#[N:4])([H:5])[Br:8].[F-:9]>>[Br-:8].[C:1](=[C:2]([H:6])[H:7])([C:3]#[N:4])[H:5].[F:9][H:10]
358,[C:1]([C:2]([N:7]([H:8])[H:9])([H:10])[H:13])([H:3])([N+:4](=[O:5])[O-:6])[Br:11].[F-:12]>>[Br-:11].[C:1](=[C:2]([N:7]([H:8])[H:9])[H:10])([H:3])[N+:4](=[O:5])[O-:6].[F:12][H:13]
359,[Br-:8].[C:1]([C:2]([H:5])([H:6])[H:9])([H:3])([H:4])[Cl:7]>>[Br:8][H:9].[C:1](=[C:2]([H:5])[H:6])([H:3])[H:4].[Cl-:7]
360,[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:12].[Cl-:13]>>[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:13].[F-:12]
361,[C:1]([C:2]([N+:7](=[O:8])[O-:9])([N:10]([H:11])[H:12])[H:15])([H:3])([N+:4](=[O:5])[O-:6])[Br:13].[Cl-:14]>>[Br-:13].[C:1]([C:2]([N+:7](=[O:8])[O-:9])([N:10]([H:11])[H:12])[H:15])([H:3])([N+:4](=[O:5])[O-:6])[Cl:14]
362,[C:1]([C:2]([H:8])([H:9])[H:12])([C:3]#[N:4])([N+:5](=[O:6])[O-:7])[Br:10].[Cl-:11]>>[Br-:10].[C:1]([C:2]([H:8])([H:9])[H:12])([C:3]#[N:4])([N+:5](=[O:6])[O-:7])[Cl:11]
363,[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[Br:15].[F-:16]>>[Br-:15].[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[F:16]
364,[C:1]([C:2]([N+:10](=[O:11])[O-:12])([N:13]([H:14])[H:15])[H:18])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[Br:16].[F-:17]>>[Br-:16].[C:1](=[C:2]([N+:10](=[O:11])[O-:12])[N:13]([H:14])[H:15])([N+:3](=[O:4])[O-:5])[C:6]([H:7])([H:8])[H:9].[F:17][H:18]
365,[C:1]([C:2]([H:9])([H:10])[H:13])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[F:11].[Cl-:12]>>[C:1]([C:2]([H:9])([H:10])[H:13])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:12].[F-:11]
366,[C:1]([C:2]([H:10])([H:11])[H:14])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[Cl:12].[F-:13]>>[C:1](=[C:2]([H:10])[H:11])([N:3]([H:4])[H:5])[C:6]([H:7])([H:8])[H:9].[Cl-:12].[F:13][H:14]
367,[C:1]([C:2]([H:9])([H:10])[H:13])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Cl:11].[Cl-:12]>>[C:1](=[C:2]([H:9])[H:10])([N+:3](=[O:4])[O-:5])[N:6]([H:7])[H:8].[Cl-:11].[Cl:12][H:13]
368,[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([H:9])[H:12])([H:3])([H:4])[Cl:10].[Cl-:11]>>[C:1](=[C:2]([C:5]([H:6])([H:7])[H:8])[H:9])([H:3])[H:4].[Cl-:10].[Cl:11][H:12]
369,[Br-:13].[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]#[N:11])[H:14])([N:3]([H:4])[H:5])([H:6])[F:12]>>[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]#[N:11])[H:14])([N:3]([H:4])[H:5])([H:6])[Br:13].[F-:12]
370,[Br-:14].[C:1]([C:2]([H:8])([C:9]([H:10])([H:11])[H:12])[H:15])([N:3]([H:4])[H:5])([C:6]#[N:7])[F:13]>>[C:1]([C:2]([H:8])([C:9]([H:10])([H:11])[H:12])[H:15])([N:3]([H:4])[H:5])([C:6]#[N:7])[Br:14].[F-:13]
371,[C:1]([C:2]([C:11]([H:12])([H:13])[H:14])([C:15]([H:16])([H:17])[H:18])[H:21])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:19].[F-:20]>>[Br-:19].[C:1](=[C:2]([C:11]([H:12])([H:13])[H:14])[C:15]([H:16])([H:17])[H:18])([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10].[F:20][H:21]
372,[Br-:11].[C:1]([C:2]([H:6])([N+:7](=[O:8])[O-:9])[H:12])([C:3]#[N:4])([H:5])[Cl:10]>>[C:1]([C:2]([H:6])([N+:7](=[O:8])[O-:9])[H:12])([C:3]#[N:4])([H:5])[Br:11].[Cl-:10]
373,[Br-:15].[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([N+:4](=[O:5])[O-:6])[Br:14]>>[Br-:14].[Br:15][H:16].[C:1](=[C:2]([N:7]([H:8])[H:9])[C:10]([H:11])([H:12])[H:13])([H:3])[N+:4](=[O:5])[O-:6]
374,[C:1]([C:2]([H:6])([H:7])[H:10])([H:3])([C:4]#[N:5])[F:8].[F-:9]>>[C:1](=[C:2]([H:6])[H:7])([H:3])[C:4]#[N:5].[F-:8].[F:9][H:10]
375,[C:1]([C:2]([H:7])([C:8]([H:9])([H:10])[H:11])[H:14])([N:3]([H:4])[H:5])([H:6])[Br:12].[F-:13]>>[Br-:12].[C:1](=[C:2]([H:7])[C:8]([H:9])([H:10])[H:11])([N:3]([H:4])[H:5])[H:6].[F:13][H:14]
376,[C:1]([C:2]([N+:8](=[O:9])[O-:10])([H:11])[H:14])([H:3])([C:4]([H:5])([H:6])[H:7])[F:12].[Cl-:13]>>[C:1]([C:2]([N+:8](=[O:9])[O-:10])([H:11])[H:14])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:13].[F-:12]
377,[C:1]([C:2]([H:10])([H:11])[H:14])([C:3]([H:4])([H:5])[H:6])([N:7]([H:8])[H:9])[Cl:12].[F-:13]>>[C:1](=[C:2]([H:10])[H:11])([C:3]([H:4])([H:5])[H:6])[N:7]([H:8])[H:9].[Cl-:12].[F:13][H:14]
378,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([H:6])[Cl:15].[F-:16]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([H:6])[F:16].[Cl-:15]
379,[Br-:10].[C:1]([C:2]([H:6])([C:7]#[N:8])[H:11])([H:3])([C:4]#[N:5])[Br:9]>>[Br-:9].[Br:10][H:11].[C:1](=[C:2]([H:6])[C:7]#[N:8])([H:3])[C:4]#[N:5]
380,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]#[N:14])[H:17])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:15].[Cl-:16]>>[Br-:15].[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]#[N:14])[H:17])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:16]
381,[C:1]([C:2]([H:9])([N:10]([H:11])[H:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:13].[F-:14]>>[C:1]([C:2]([H:9])([N:10]([H:11])[H:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:14].[Cl-:13]
382,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[F:17].[Cl-:18]>>[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:18].[F-:17]
383,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([H:11])[H:14])([N:3]([H:4])[H:5])([H:6])[Cl:12].[F-:13]>>[C:1](=[C:2]([C:7]([H:8])([H:9])[H:10])[H:11])([N:3]([H:4])[H:5])[H:6].[Cl-:12].[F:13][H:14]
384,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:16].[Cl-:17]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:17].[F-:16]
385,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([C:3]#[N:4])([H:5])[Cl:14].[F-:15]>>[C:1](=[C:2]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13])([C:3]#[N:4])[H:5].[Cl-:14].[F:15][H:16]
386,[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([N:4]([H:5])[H:6])[Br:12].[F-:13]>>[Br-:12].[C:1](=[C:2]([N:7]([H:8])[H:9])[C:10]#[N:11])([H:3])[N:4]([H:5])[H:6].[F:13][H:14]
387,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([H:6])[F:13].[Cl-:14]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([H:6])[Cl:14].[F-:13]
388,[C:1]([C:2]([C:8]#[N:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:13].[Cl-:14]>>[C:1]([C:2]([C:8]#[N:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:14].[F-:13]
389,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]#[N:14])[H:17])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[Cl:15].[F-:16]>>[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]#[N:14])[H:17])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[F:16].[Cl-:15]
390,[C:1]([C:2]([N:10]([H:11])[H:12])([H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Cl:14].[Cl-:15]>>[C:1](=[C:2]([N:10]([H:11])[H:12])[H:13])([C:3]([H:4])([H:5])[H:6])[N+:7](=[O:8])[O-:9].[Cl-:14].[Cl:15][H:16]
391,[C:1]([C:2]([N:9]([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Br:16].[F-:17]>>[Br-:16].[C:1](=[C:2]([N:9]([H:10])[H:11])[C:12]([H:13])([H:14])[H:15])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[F:17][H:18]
392,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([C:14]([H:15])([H:16])[H:17])[H:20])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[Cl:18].[F-:19]>>[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([C:14]([H:15])([H:16])[H:17])[H:20])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[F:19].[Cl-:18]
393,[Br-:13].[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([H:3])([H:4])[Cl:12]>>[Br:13][H:14].[C:1](=[C:2]([C:5]([H:6])([H:7])[H:8])[N:9]([H:10])[H:11])([H:3])[H:4].[Cl-:12]
394,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([C:14]([H:15])([H:16])[H:17])[H:20])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[Cl:18].[F-:19]>>[C:1](=[C:2]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17])([N:3]([H:4])[H:5])[C:6]([H:7])([H:8])[H:9].[Cl-:18].[F:19][H:20]
395,[Br-:18].[C:1]([C:2]([N+:11](=[O:12])[O-:13])([N:14]([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[F:17]>>[C:1]([C:2]([N+:11](=[O:12])[O-:13])([N:14]([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:18].[F-:17]
396,[Br-:13].[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([H:3])([H:4])[Cl:12]>>[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([H:3])([H:4])[Br:13].[Cl-:12]
397,[C:1]([C:2]([H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[Cl:14].[F-:15]>>[C:1]([C:2]([H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[F:15].[Cl-:14]
398,[Br-:18].[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[F:17]>>[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Br:18].[F-:17]
399,[C:1]([C:2]([C:6]#[N:7])([C:8]([H:9])([H:10])[H:11])[H:14])([H:3])([C:4]#[N:5])[Br:12].[Cl-:13]>>[Br-:12].[C:1](=[C:2]([C:6]#[N:7])[C:8]([H:9])([H:10])[H:11])([H:3])[C:4]#[N:5].[Cl:13][H:14]
400,[C:1]([C:2]([H:6])([N:7]([H:8])[H:9])[H:12])([H:3])([C:4]#[N:5])[F:10].[Cl-:11]>>[C:1]([C:2]([H:6])([N:7]([H:8])[H:9])[H:12])([H:3])([C:4]#[N:5])[Cl:11].[F-:10]
401,[C:1]([C:2]([N:5]([H:6])[H:7])([N+:8](=[O:9])[O-:10])[H:13])([H:3])([H:4])[F:11].[Cl-:12]>>[C:1]([C:2]([N:5]([H:6])[H:7])([N+:8](=[O:9])[O-:10])[H:13])([H:3])([H:4])[Cl:12].[F-:11]
402,[C:1]([C:2]([C:9]#[N:10])([C:11]([H:12])([H:13])[H:14])[H:17])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:15].[Cl-:16]>>[Br-:15].[C:1](=[C:2]([C:9]#[N:10])[C:11]([H:12])([H:13])[H:14])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl:16][H:17]
403,[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([C:3]#[N:4])([N:5]([H:6])[H:7])[Br:11].[F-:12]>>[Br-:11].[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:12]
404,[Br-:15].[C:1]([C:2]([H:11])([C:12]#[N:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:14]>>[C:1]([C:2]([H:11])([C:12]#[N:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:15].[Cl-:14]
405,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([N:14]([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[F:17].[Cl-:18]>>[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([N:14]([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Cl:18].[F-:17]
406,[C:1]([C:2]([C:7]#[N:8])([N+:9](=[O:10])[O-:11])[H:14])([N:3]([H:4])[H:5])([H:6])[Br:12].[F-:13]>>[Br-:12].[C:1]([C:2]([C:7]#[N:8])([N+:9](=[O:10])[O-:11])[H:14])([N:3]([H:4])[H:5])([H:6])[F:13]
407,[C:1]([C:2]([C:6]#[N:7])([C:8]#[N:9])[H:12])([H:3])([C:4]#[N:5])[Br:10].[Cl-:11]>>[Br-:10].[C:1]([C:2]([C:6]#[N:7])([C:8]#[N:9])[H:12])([H:3])([C:4]#[N:5])[Cl:11]
408,[C:1]([C:2]([N:10]([H:11])[H:12])([N+:13](=[O:14])[O-:15])[H:18])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[Br:16].[F-:17]>>[Br-:16].[C:1](=[C:2]([N:10]([H:11])[H:12])[N+:13](=[O:14])[O-:15])([N:3]([H:4])[H:5])[C:6]([H:7])([H:8])[H:9].[F:17][H:18]
409,[C:1]([C:2]([C:8]#[N:9])([C:10]([H:11])([H:12])[H:13])[H:16])([C:3]#[N:4])([N:5]([H:6])[H:7])[Br:14].[F-:15]>>[Br-:14].[C:1](=[C:2]([C:8]#[N:9])[C:10]([H:11])([H:12])[H:13])([C:3]#[N:4])[N:5]([H:6])[H:7].[F:15][H:16]
410,[C:1]([C:2]([N:6]([H:7])[H:8])([H:9])[H:12])([C:3]#[N:4])([H:5])[Br:10].[F-:11]>>[Br-:10].[C:1](=[C:2]([N:6]([H:7])[H:8])[H:9])([C:3]#[N:4])[H:5].[F:11][H:12]
411,[C:1]([C:2]([N:10]([H:11])[H:12])([N:13]([H:14])[H:15])[H:18])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[Cl:16].[F-:17]>>[C:1](=[C:2]([N:10]([H:11])[H:12])[N:13]([H:14])[H:15])([N+:3](=[O:4])[O-:5])[C:6]([H:7])([H:8])[H:9].[Cl-:16].[F:17][H:18]
412,[C:1]([C:2]([H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:15].[Cl-:16]>>[Br-:15].[C:1]([C:2]([H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:16]
413,[C:1]([C:2]([H:8])([H:9])[H:12])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:10].[F-:11]>>[Br-:10].[C:1](=[C:2]([H:8])[H:9])([H:3])[C:4]([H:5])([H:6])[H:7].[F:11][H:12]
414,[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:13].[F-:14]>>[Br-:13].[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:14]
415,[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:15].[F-:16]>>[C:1](=[C:2]([N:9]([H:10])[H:11])[N:12]([H:13])[H:14])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl-:15].[F:16][H:17]
416,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:14].[Cl-:15]>>[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:15].[F-:14]
